gid,id,team,p_seq,stattype,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,wp,lp,save,p_gs,p_gf,p_cg,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
TEX202008280,whitm004,LAN,4,value,3,0,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,,,,,1,,20200828,0,ARL03,v,TEX,0,1,0,regular,y,y
TEX202008280,minom001,TEX,1,value,18,0,25,4,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,,,,1,,,20200828,0,ARL03,h,LAN,1,0,0,regular,y,y
TEX202008280,rodrj004,TEX,2,value,3,0,6,3,2,0,0,2,2,0,0,2,0,0,0,0,0,1,0,0,,,,,,,20200828,0,ARL03,h,LAN,1,0,0,regular,y,y
TEX202008280,hernj004,TEX,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,20200828,0,ARL03,h,LAN,1,0,0,regular,y,y
TEX202008280,montr004,TEX,4,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20200828,0,ARL03,h,LAN,1,0,0,regular,y,y
TOR202008280,meanj001,BAL,1,value,12,0,17,4,1,0,2,2,2,1,0,3,0,0,0,0,0,0,0,0,,,,1,,,20200828,0,BUF05,v,TOR,0,1,0,regular,y,y
TOR202008280,tated001,BAL,2,value,5,0,6,1,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20200828,0,BUF05,v,TOR,0,1,0,regular,y,y
TOR202008280,scott003,BAL,3,value,4,0,5,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,,,,,,,20200828,0,BUF05,v,TOR,0,1,0,regular,y,y
TOR202008280,castm002,BAL,4,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20200828,0,BUF05,v,TOR,0,1,0,regular,y,y
TOR202008280,sulsc001,BAL,5,value,5,0,6,1,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,,1,,,1,,20200828,0,BUF05,v,TOR,0,1,0,regular,y,y
TOR202008280,ryu-h001,TOR,1,value,18,0,25,7,0,0,0,2,0,1,0,7,0,0,0,0,0,0,0,0,,,,1,,,20200828,0,BUF05,h,BAL,1,0,0,regular,y,y
TOR202008280,hatct001,TOR,2,value,3,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,,,,,,,20200828,0,BUF05,h,BAL,1,0,0,regular,y,y
TOR202008280,romaj004,TOR,3,value,2,0,3,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20200828,0,BUF05,h,BAL,1,0,0,regular,y,y
TOR202008280,bassa001,TOR,4,value,4,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,,,,,,,20200828,0,BUF05,h,BAL,1,0,0,regular,y,y
TOR202008280,dolir001,TOR,5,value,3,0,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,,,,1,,20200828,0,BUF05,h,BAL,1,0,0,regular,y,y
ANA202008290,shefj001,SEA,1,value,14,0,22,4,1,0,1,6,6,4,0,6,0,0,0,0,0,0,0,0,,1,,1,,,20200829,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA202008290,gerbj001,SEA,2,value,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20200829,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA202008290,fleta001,SEA,3,value,2,0,7,3,1,0,1,4,4,2,0,0,1,0,0,0,0,0,0,0,,,,,,,20200829,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA202008290,grotz001,SEA,4,value,4,0,12,3,0,0,1,4,4,4,0,1,1,0,0,0,0,0,0,0,,,,,,,20200829,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA202008290,lopet001,SEA,5,value,3,0,6,2,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,,,,,1,,20200829,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA202008290,bundd001,ANA,1,value,16,0,21,4,3,0,0,1,1,3,0,3,0,0,0,0,0,1,1,0,1,,,1,,,20200829,0,ANA01,h,SEA,1,0,0,regular,y,y
ANA202008290,quijj001,ANA,2,value,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20200829,0,ANA01,h,SEA,1,0,0,regular,y,y
ANA202008290,buchr001,ANA,3,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20200829,0,ANA01,h,SEA,1,0,0,regular,y,y
ANA202008290,middk001,ANA,4,value,3,0,5,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20200829,0,ANA01,h,SEA,1,0,0,regular,y,y
ANA202008290,bardl001,ANA,5,value,3,0,4,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20200829,0,ANA01,h,SEA,1,0,0,regular,y,y
ARI202008290,cahit001,SFN,1,value,10,0,15,2,0,0,1,2,2,2,0,4,1,0,0,0,0,0,0,0,,,,1,,,20200829,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202008290,garcj006,SFN,2,value,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,20200829,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202008290,coons001,SFN,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20200829,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202008290,gottt001,SFN,4,value,3,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20200829,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202008290,watst001,SFN,5,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20200829,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202008290,roget002,SFN,6,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,1,,20200829,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202008290,weavl001,ARI,1,value,9,0,18,8,4,0,0,4,4,1,0,6,0,0,0,0,0,0,0,0,,1,,1,,,20200829,0,PHO01,h,SFN,0,1,0,regular,y,y
ARI202008290,lopey001,ARI,2,value,5,0,6,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20200829,0,PHO01,h,SFN,0,1,0,regular,y,y
ARI202008290,guerj003,ARI,3,value,4,0,5,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20200829,0,PHO01,h,SFN,0,1,0,regular,y,y
ARI202008290,rondh001,ARI,4,value,2,0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20200829,0,PHO01,h,SFN,0,1,0,regular,y,y
ARI202008290,crics001,ARI,5,value,4,0,6,2,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,,,,,,,20200829,0,PHO01,h,SFN,0,1,0,regular,y,y
ARI202008290,ginkk001,ARI,6,value,3,0,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20200829,0,PHO01,h,SFN,0,1,0,regular,y,y
BOS202008290,sanca004,WAS,1,value,15,1,22,8,2,1,2,5,5,0,0,4,0,0,0,0,0,1,0,0,,1,,1,,,20200829,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS202008290,suerw002,WAS,2,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,20200829,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS202008290,harrw002,WAS,3,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20200829,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS202008290,finnk001,WAS,4,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20200829,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS202008290,mazzc002,BOS,1,value,7,0,15,6,2,0,0,3,3,2,0,3,0,0,0,0,0,0,0,0,,,,1,,,20200829,0,BOS07,h,WAS,1,0,0,regular,y,y
BOS202008290,hernd004,BOS,2,value,2,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20200829,0,BOS07,h,WAS,1,0,0,regular,y,y
BOS202008290,valdp002,BOS,3,value,5,0,9,2,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,,,,,,,20200829,0,BOS07,h,WAS,1,0,0,regular,y,y
BOS202008290,brica001,BOS,4,value,4,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20200829,0,BOS07,h,WAS,1,0,0,regular,y,y
BOS202008290,osicj001,BOS,5,value,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20200829,0,BOS07,h,WAS,1,0,0,regular,y,y
BOS202008290,brasr001,BOS,6,value,4,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,20200829,0,BOS07,h,WAS,1,0,0,regular,y,y
BOS202008290,barnm001,BOS,7,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20200829,0,BOS07,h,WAS,1,0,0,regular,y,y
CHA202008290,singb001,KCA,1,value,15,0,21,5,1,0,1,3,3,2,0,4,0,0,0,0,0,0,0,0,,,,1,,,20200829,0,CHI12,v,CHA,1,0,0,regular,y,y
CHA202008290,newbj001,KCA,2,value,3,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,20200829,0,CHI12,v,CHA,1,0,0,regular,y,y
CHA202008290,zimmk001,KCA,3,value,3,0,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20200829,0,CHI12,v,CHA,1,0,0,regular,y,y
CHA202008290,hollg001,KCA,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20200829,0,CHI12,v,CHA,1,0,0,regular,y,y
CHA202008290,kenni001,KCA,5,value,1,0,5,3,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20200829,0,CHI12,v,CHA,1,0,0,regular,y,y
CHA202008290,hahnj001,KCA,6,value,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1,,1,,20200829,0,CHI12,v,CHA,1,0,0,regular,y,y
CHA202008290,ceasd001,CHA,1,value,13,0,19,1,0,0,1,1,1,6,0,5,0,0,0,0,0,1,0,1,,,,1,,,20200829,0,CHI12,h,KCA,0,1,0,regular,y,y
CHA202008290,cordj001,CHA,2,value,4,0,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20200829,0,CHI12,h,KCA,0,1,0,regular,y,y
CHA202008290,fry-j001,CHA,3,value,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20200829,0,CHI12,h,KCA,0,1,0,regular,y,y
CHA202008290,burdz001,CHA,4,value,1,0,6,4,0,0,2,5,5,1,0,1,0,0,0,0,0,0,0,0,,1,,,,,20200829,0,CHI12,h,KCA,0,1,0,regular,y,y
CHA202008290,detwr001,CHA,5,value,4,0,8,4,3,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20200829,0,CHI12,h,KCA,0,1,0,regular,y,y
CHA202008290,cishs001,CHA,6,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20200829,0,CHI12,h,KCA,0,1,0,regular,y,y
CIN202008291,darvy001,CHN,1,value,18,0,27,7,1,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,1,,,1,,,20200829,1,CIN09,v,CIN,1,0,0,regular,y,y
CIN202008291,jeffj001,CHN,2,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20200829,1,CIN09,v,CIN,1,0,0,regular,y,y
CIN202008291,bauet001,CIN,1,value,16,0,22,4,0,0,2,3,3,2,0,5,0,0,0,0,0,0,0,0,,1,,1,,,20200829,1,CIN09,h,CHN,0,1,0,regular,y,y
CIN202008291,delej003,CIN,2,value,5,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,1,,20200829,1,CIN09,h,CHN,0,1,0,regular,y,y
CIN202008292,milla003,CHN,1,value,9,0,14,4,0,0,3,4,4,1,0,2,0,0,0,0,0,0,0,0,,,,1,,,20200829,2,CIN09,v,CIN,0,1,0,regular,y,y
CIN202008292,alzoa001,CHN,2,value,3,0,4,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,,,,,,,20200829,2,CIN09,v,CIN,0,1,0,regular,y,y
CIN202008292,teper001,CHN,3,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20200829,2,CIN09,v,CIN,0,1,0,regular,y,y
CIN202008292,wickr001,CHN,4,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20200829,2,CIN09,v,CIN,0,1,0,regular,y,y
CIN202008292,kimbc001,CHN,5,value,2,0,6,1,0,0,0,2,2,3,1,2,0,3,0,0,0,0,0,0,,1,,,1,,20200829,2,CIN09,v,CIN,0,1,0,regular,y,y
CIN202008292,antot001,CIN,1,value,12,0,16,3,1,0,2,3,3,1,0,5,0,0,0,0,0,0,0,0,,,,1,,,20200829,2,CIN09,h,CHN,1,0,0,regular,y,y
CIN202008292,lorem002,CIN,2,value,3,0,6,1,1,0,0,1,0,1,1,2,0,1,0,0,0,0,0,0,,,,,,,20200829,2,CIN09,h,CHN,1,0,0,regular,y,y
CIN202008292,thort001,CIN,3,value,0,3,3,1,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,,,,,,,20200829,2,CIN09,h,CHN,1,0,0,regular,y,y
CIN202008292,jonen001,CIN,4,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,,,,,,,20200829,2,CIN09,h,CHN,1,0,0,regular,y,y
CIN202008292,kuhnj001,CIN,5,value,3,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,1,,20200829,2,CIN09,h,CHN,1,0,0,regular,y,y
COL202008290,baezm001,SDN,1,value,7,0,11,4,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,,,,1,,,20200829,0,DEN02,v,COL,0,1,0,regular,y,y
COL202008290,perdl002,SDN,2,value,5,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20200829,0,DEN02,v,COL,0,1,0,regular,y,y
COL202008290,patil001,SDN,3,value,6,1,8,2,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20200829,0,DEN02,v,COL,0,1,0,regular,y,y
COL202008290,stram001,SDN,4,value,2,0,5,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,,,,,,,20200829,0,DEN02,v,COL,0,1,0,regular,y,y
COL202008290,johnp001,SDN,5,value,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,,,,,20200829,0,DEN02,v,COL,0,1,0,regular,y,y
COL202008290,pomed001,SDN,6,value,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20200829,0,DEN02,v,COL,0,1,0,regular,y,y
COL202008290,stamc001,SDN,7,value,1,0,4,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,,,1,,20200829,0,DEN02,v,COL,0,1,0,regular,y,y
COL202008290,senza001,COL,1,value,21,0,27,7,1,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,,,,1,,,20200829,0,DEN02,h,SDN,1,0,0,regular,y,y
COL202008290,estec001,COL,2,value,2,0,6,3,1,0,0,3,3,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20200829,0,DEN02,h,SDN,1,0,0,regular,y,y
COL202008290,kinlt001,COL,3,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20200829,0,DEN02,h,SDN,1,0,0,regular,y,y
COL202008290,bardd001,COL,4,value,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,1,,20200829,0,DEN02,h,SDN,1,0,0,regular,y,y
DET202008291,dobnr001,MIN,1,value,13,0,24,12,2,0,0,6,6,2,0,1,0,0,0,0,1,0,0,0,,1,,1,,,20200829,1,DET05,v,DET,0,1,0,regular,y,y
DET202008291,thorl002,MIN,2,value,5,0,9,4,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,,,,,1,,20200829,1,DET05,v,DET,0,1,0,regular,y,y
DET202008291,boydm001,DET,1,value,18,0,23,4,1,0,1,2,1,0,0,6,0,1,0,0,1,0,0,0,1,,,1,,,20200829,1,DET05,h,MIN,1,0,0,regular,y,y
DET202008291,garcb001,DET,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20200829,1,DET05,h,MIN,1,0,0,regular,y,y
DET202008292,wislm001,MIN,1,value,5,0,9,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,,,,1,,,20200829,2,DET05,v,DET,0,1,0,regular,y,y
DET202008292,may-t001,MIN,2,value,2,0,4,2,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20200829,2,DET05,v,DET,0,1,0,regular,y,y
DET202008292,clipt001,MIN,3,value,5,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20200829,2,DET05,v,DET,0,1,0,regular,y,y
DET202008292,dufft001,MIN,4,value,2,0,5,1,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,,1,,,,,20200829,2,DET05,v,DET,0,1,0,regular,y,y
DET202008292,alcaj001,MIN,5,value,4,0,5,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,,,,,1,,20200829,2,DET05,v,DET,0,1,0,regular,y,y
DET202008292,skubt001,DET,1,value,15,0,17,3,0,0,1,2,2,0,0,2,0,0,0,0,1,0,0,0,1,,,1,,,20200829,2,DET05,h,MIN,1,0,0,regular,y,y
DET202008292,cisnj001,DET,2,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20200829,2,DET05,h,MIN,1,0,0,regular,y,y
DET202008292,sotog003,DET,3,value,3,0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20200829,2,DET05,h,MIN,1,0,0,regular,y,y
HOU202008291,bassc001,OAK,1,value,9,3,18,6,3,0,2,4,4,3,0,2,0,0,0,0,0,0,0,0,,1,,1,,,20200829,1,HOU03,v,HOU,0,1,0,regular,y,y
HOU202008291,trivl001,OAK,2,value,6,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20200829,1,HOU03,v,HOU,0,1,0,regular,y,y
HOU202008291,petiy001,OAK,3,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20200829,1,HOU03,v,HOU,0,1,0,regular,y,y
HOU202008291,mccul002,HOU,1,value,18,0,23,6,2,0,0,2,1,1,0,7,0,0,0,0,0,0,0,0,1,,,1,,,20200829,1,HOU03,h,OAK,1,0,0,regular,y,y
HOU202008291,presr001,HOU,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20200829,1,HOU03,h,OAK,1,0,0,regular,y,y
HOU202008292,montf001,OAK,1,value,10,0,18,6,0,1,1,5,5,2,0,5,0,0,0,0,0,0,0,0,,1,,1,,,20200829,2,HOU03,v,HOU,0,1,0,regular,y,y
HOU202008292,wendj001,OAK,2,value,3,0,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20200829,2,HOU03,v,HOU,0,1,0,regular,y,y
HOU202008292,mcfat001,OAK,3,value,2,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20200829,2,HOU03,v,HOU,0,1,0,regular,y,y
HOU202008292,sorij001,OAK,4,value,3,0,6,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,,,,1,,20200829,2,HOU03,v,HOU,0,1,0,regular,y,y
HOU202008292,greiz001,HOU,1,value,15,0,21,6,2,0,2,3,3,0,0,6,0,1,0,0,0,0,0,0,1,,,1,,,20200829,2,HOU03,h,OAK,1,0,0,regular,y,y
HOU202008292,taylb004,HOU,2,value,3,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20200829,2,HOU03,h,OAK,1,0,0,regular,y,y
HOU202008292,presr001,HOU,3,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,1,,1,,20200829,2,HOU03,h,OAK,1,0,0,regular,y,y
MIA202008290,flemj001,TBA,1,value,16,0,18,3,1,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,,,1,,,20200829,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA202008290,thomr007,TBA,2,value,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,,,,,20200829,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA202008290,garce001,TBA,3,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20200829,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA202008290,loupa001,TBA,4,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20200829,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA202008290,curtj003,TBA,5,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20200829,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA202008290,lopep002,MIA,1,value,21,0,27,6,2,0,0,2,2,0,0,5,0,0,0,0,0,0,0,0,,1,,1,,,20200829,0,MIA02,h,TBA,0,1,0,regular,y,y
MIA202008290,vesia001,MIA,2,value,2,0,4,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20200829,0,MIA02,h,TBA,0,1,0,regular,y,y
MIA202008290,hoytj001,MIA,3,value,1,0,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20200829,0,MIA02,h,TBA,0,1,0,regular,y,y
MIA202008290,tinoj001,MIA,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20200829,0,MIA02,h,TBA,0,1,0,regular,y,y
MIL202008290,brubj001,PIT,1,value,15,0,21,3,1,0,1,2,2,3,0,6,0,0,0,0,0,0,0,0,,,,1,,,20200829,0,MIL06,v,MIL,0,1,0,regular,y,y
MIL202008290,howas002,PIT,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20200829,0,MIL06,v,MIL,0,1,0,regular,y,y
MIL202008290,strac001,PIT,3,value,3,0,4,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20200829,0,MIL06,v,MIL,0,1,0,regular,y,y
MIL202008290,turln001,PIT,4,value,3,0,6,2,2,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,,,,,,,20200829,0,MIL06,v,MIL,0,1,0,regular,y,y
MIL202008290,rodrr008,PIT,5,value,0,2,2,1,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,,1,,,1,,20200829,0,MIL06,v,MIL,0,1,0,regular,y,y
MIL202008290,andeb004,MIL,1,value,15,1,24,9,2,1,1,4,4,0,0,3,0,0,0,0,2,0,0,0,,,,1,,,20200829,0,MIL06,h,PIT,1,0,0,regular,y,y
MIL202008290,peraf001,MIL,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,20200829,0,MIL06,h,PIT,1,0,0,regular,y,y
MIL202008290,yarde001,MIL,3,value,3,0,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,20200829,0,MIL06,h,PIT,1,0,0,regular,y,y
MIL202008290,claua001,MIL,4,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20200829,0,MIL06,h,PIT,1,0,0,regular,y,y
MIL202008290,hadej001,MIL,5,value,1,0,6,0,0,0,0,2,2,5,0,1,0,0,0,0,0,0,0,1,,,,,,,20200829,0,MIL06,h,PIT,1,0,0,regular,y,y
MIL202008290,willd004,MIL,6,value,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,1,,20200829,0,MIL06,h,PIT,1,0,0,regular,y,y
NYA202008290,gselr001,NYN,1,value,12,0,15,4,1,1,1,1,1,0,0,4,0,0,0,0,0,0,0,0,,,,1,,,20200829,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA202008290,matzs001,NYN,2,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20200829,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA202008290,hughj001,NYN,3,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20200829,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA202008290,bracb001,NYN,4,value,2,0,5,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,,,,,,,20200829,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA202008290,famij001,NYN,5,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20200829,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA202008290,wilsj004,NYN,6,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20200829,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA202008290,betad001,NYN,7,value,1,0,3,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,,1,,,1,,20200829,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA202008290,happj001,NYA,1,value,22,0,23,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,,,,1,,,20200829,0,NYC21,h,NYN,1,0,0,regular,y,y
NYA202008290,ottaa001,NYA,2,value,2,0,3,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20200829,0,NYC21,h,NYN,1,0,0,regular,y,y
NYA202008290,chapa001,NYA,3,value,3,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,1,,20200829,0,NYC21,h,NYN,1,0,0,regular,y,y
PHI202008290,tomlj001,ATL,1,value,13,0,20,5,1,0,1,4,3,2,0,1,1,0,0,1,1,1,0,1,,1,,1,,,20200829,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI202008290,matzt001,ATL,2,value,7,0,9,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20200829,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI202008290,daytg001,ATL,3,value,4,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,1,,20200829,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI202008290,efliz001,PHI,1,value,21,0,24,4,1,0,1,1,1,0,0,8,0,0,0,0,0,0,0,0,1,,,1,,,20200829,0,PHI13,h,ATL,1,0,0,regular,y,y
